filename,image_name,class,class_index,description
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\16706,CN_type_16706_BNF_41767699_cn_coin_23102_o_merged.jpg,16706,12,"Head of (youthful) Dionysus, right, wearing ivy wreath and taenia."",""Nude Dionysus standing left, holding bunch of grapes and two spears."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\16706,CN_type_16706_BNF_41767701_cn_coin_23104_o_merged.jpg,16706,12,"Head of (youthful) Dionysus, right, wearing ivy wreath and taenia."",""Nude Dionysus standing left, holding bunch of grapes and two spears."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\16706,CN_type_16706_BNF_41767702_cn_coin_23105_o_merged.jpg,16706,12,"Head of (youthful) Dionysus, right, wearing ivy wreath and taenia."",""Nude Dionysus standing left, holding bunch of grapes and two spears."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\16706,CN_type_16706_MK_18233882_cn_coin_18323_o_merged.jpg,16706,12,"Head of (youthful) Dionysus, right, wearing ivy wreath and taenia."",""Nude Dionysus standing left, holding bunch of grapes and two spears."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\16706,CN_type_16706_MK_18233884_cn_coin_18325_o_merged.jpg,16706,12,"Head of (youthful) Dionysus, right, wearing ivy wreath and taenia."",""Nude Dionysus standing left, holding bunch of grapes and two spears."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\16706,CN_type_16706_MK_18233885_cn_coin_18326_o_merged.jpg,16706,12,"Head of (youthful) Dionysus, right, wearing ivy wreath and taenia."",""Nude Dionysus standing left, holding bunch of grapes and two spears."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\16706,CN_type_16706_MK_18233887_cn_coin_18328_o_merged.jpg,16706,12,"Head of (youthful) Dionysus, right, wearing ivy wreath and taenia."",""Nude Dionysus standing left, holding bunch of grapes and two spears."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\16706,CN_type_16706_MK_18233889_cn_coin_18330_o_merged.jpg,16706,12,"Head of (youthful) Dionysus, right, wearing ivy wreath and taenia."",""Nude Dionysus standing left, holding bunch of grapes and two spears."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\16706,CN_type_16706_MK_18233891_cn_coin_18332_o_merged.jpg,16706,12,"Head of (youthful) Dionysus, right, wearing ivy wreath and taenia."",""Nude Dionysus standing left, holding bunch of grapes and two spears."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\16706,CN_type_16706_MK_18233893_cn_coin_18334_o_merged.jpg,16706,12,"Head of (youthful) Dionysus, right, wearing ivy wreath and taenia."",""Nude Dionysus standing left, holding bunch of grapes and two spears."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\16706,CN_type_16706_MK_18233894_cn_coin_18335_o_merged.jpg,16706,12,"Head of (youthful) Dionysus, right, wearing ivy wreath and taenia."",""Nude Dionysus standing left, holding bunch of grapes and two spears."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\16706,CN_type_16706_MK_18233898_cn_coin_18339_o_merged.jpg,16706,12,"Head of (youthful) Dionysus, right, wearing ivy wreath and taenia."",""Nude Dionysus standing left, holding bunch of grapes and two spears."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\16706,CN_type_16706_MK_18234026_cn_coin_18341_o_merged.jpg,16706,12,"Head of (youthful) Dionysus, right, wearing ivy wreath and taenia."",""Nude Dionysus standing left, holding bunch of grapes and two spears."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\16706,CN_type_16706_MK_18234033_cn_coin_18343_o_merged.jpg,16706,12,"Head of (youthful) Dionysus, right, wearing ivy wreath and taenia."",""Nude Dionysus standing left, holding bunch of grapes and two spears."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_cn_coin_30925_p_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_cn_coin_43293_p_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_cn_coin_43294_p_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_cn_coin_43295_p_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_cn_coin_43422_p_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_cn_coin_43423_p_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_cn_coin_43424_p_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_cn_coin_43425_p_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_cn_coin_43433_p_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_cn_coin_43442_p_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_cn_coin_43445_p_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_cn_coin_43455_p_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_cn_coin_43459_p_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_MK_18269396_cn_coin_30915_o_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_MK_18269398_cn_coin_30916_o_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_MK_18269409_cn_coin_30925_o_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19965,CN_type_19965_MK_18269410_cn_coin_30926_o_merged.jpg,19965,13,"Laureate head of Trajan, right."",""Laureate head of Zeus, right."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_BNF_41767238_cn_coin_22641_o_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_BNF_41773289_cn_coin_24758_o_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44007_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44008_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44010_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44012_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44013_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44014_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44018_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44019_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44020_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44027_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44028_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44038_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44039_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44044_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44045_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44050_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_cn_coin_44052_p_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_MK_18269523_cn_coin_30974_o_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\19993,CN_type_19993_MK_18269531_cn_coin_30979_o_merged.jpg,19993,14,"Laureate and draped bust of Hadrian, right."",""Telesphorus standing facing, wearing hooded mantle."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_BNF_41767278_cn_coin_22681_o_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_BNF_41767279_cn_coin_22682_o_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_BNF_41767280_cn_coin_22683_o_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_cn_coin_44798_p_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_cn_coin_44799_p_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_cn_coin_44800_p_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_cn_coin_44801_p_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_cn_coin_44802_p_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_cn_coin_44804_p_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_cn_coin_44805_p_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_cn_coin_44806_p_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_cn_coin_44807_p_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_cn_coin_44808_p_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_cn_coin_44811_p_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_MK_18270406_cn_coin_41086_o_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_MK_18270407_cn_coin_41087_o_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_MK_18270408_cn_coin_41088_o_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_MK_18270409_cn_coin_41089_o_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20000,CN_type_20000_MK_18270410_cn_coin_41090_o_merged.jpg,20000,15,"Bare head of Antoninus Pius, right."",""Female figure standing left,  sacrificing over altar."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20141,CN_type_20141_cn_coin_44559_p_merged.jpg,20141,16,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20141,CN_type_20141_cn_coin_44560_p_merged.jpg,20141,16,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20141,CN_type_20141_cn_coin_44563_p_merged.jpg,20141,16,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20141,CN_type_20141_cn_coin_44564_p_merged.jpg,20141,16,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20141,CN_type_20141_cn_coin_44655_p_merged.jpg,20141,16,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20141,CN_type_20141_cn_coin_44656_p_merged.jpg,20141,16,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20141,CN_type_20141_cn_coin_44658_p_merged.jpg,20141,16,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20141,CN_type_20141_cn_coin_44659_p_merged.jpg,20141,16,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20141,CN_type_20141_cn_coin_44662_p_merged.jpg,20141,16,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20141,CN_type_20141_cn_coin_44663_p_merged.jpg,20141,16,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20141,CN_type_20141_cn_coin_44664_p_merged.jpg,20141,16,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20141,CN_type_20141_cn_coin_44665_p_merged.jpg,20141,16,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20141,CN_type_20141_cn_coin_44666_p_merged.jpg,20141,16,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20141,CN_type_20141_cn_coin_44668_p_merged.jpg,20141,16,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20141,CN_type_20141_cn_coin_44669_p_merged.jpg,20141,16,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20142,CN_type_20142_BNF_41845814_cn_coin_26194_o_merged.jpg,20142,17,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20142,CN_type_20142_cn_coin_30904_p_merged.jpg,20142,17,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20142,CN_type_20142_cn_coin_44680_p_merged.jpg,20142,17,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20142,CN_type_20142_cn_coin_44681_p_merged.jpg,20142,17,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20142,CN_type_20142_cn_coin_44682_p_merged.jpg,20142,17,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20142,CN_type_20142_cn_coin_44683_p_merged.jpg,20142,17,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20142,CN_type_20142_cn_coin_44687_p_merged.jpg,20142,17,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20142,CN_type_20142_cn_coin_44689_p_merged.jpg,20142,17,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20142,CN_type_20142_cn_coin_44690_p_merged.jpg,20142,17,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20142,CN_type_20142_cn_coin_44691_p_merged.jpg,20142,17,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20142,CN_type_20142_cn_coin_44692_p_merged.jpg,20142,17,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20142,CN_type_20142_cn_coin_44693_p_merged.jpg,20142,17,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20142,CN_type_20142_cn_coin_44695_p_merged.jpg,20142,17,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20142,CN_type_20142_MK_18269383_cn_coin_30904_o_merged.jpg,20142,17,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20142,CN_type_20142_MK_18269385_cn_coin_30906_o_merged.jpg,20142,17,"Laureate head of Apollo, right. Border of dots."",""Lyre."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_BNF_41766984_cn_coin_22388_o_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_BNF_41845813_cn_coin_26193_o_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_cn_coin_30892_p_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_cn_coin_30894_p_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_cn_coin_44343_p_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_cn_coin_44344_p_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_cn_coin_44346_p_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_cn_coin_44349_p_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_cn_coin_44351_p_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_cn_coin_44352_p_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_cn_coin_44353_p_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_cn_coin_44354_p_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_cn_coin_44355_p_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_cn_coin_44356_p_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_cn_coin_44444_p_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_cn_coin_44445_p_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\merged_coins\20178,CN_type_20178_cn_coin_44446_p_merged.jpg,20178,18,"Laureate head of Apollo, right. Border of dots."",""Lyre with three strings. Border of dots."
