filename,image_name,class,class_index
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5677_cn_coin_28469_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5677_cn_coin_28471_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5677_MK_18243071_cn_coin_6521_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5677_MK_18243075_cn_coin_6522_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5706_cn_coin_28485_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5706_MK_18245999_cn_coin_6597_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5708_MK_18246003_cn_coin_6598_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5710_BNF_Platzhalter_cn_coin_10939_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5710_cn_coin_10939_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5710_MK_18241725_cn_coin_6476_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5712_cn_coin_27624_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5712_MK_18214530_cn_coin_3312_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5716_BNF_Platzhalter_cn_coin_11023_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5716_cn_coin_27664_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5716_MK_18241800_cn_coin_6488_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5723_cn_coin_28287_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5723_cn_coin_28289_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5723_cn_coin_6500_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5723_MK_18241956_cn_coin_6500_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5724_cn_coin_28320_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5724_cn_coin_29484_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5725_BNF_Platzhalter_cn_coin_10953_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5725_cn_coin_28290_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5725_cn_coin_28292_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5725_cn_coin_28319_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5725_cn_coin_28322_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5725_MK_18241957_cn_coin_6501_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5726_BNF_Platzhalter_cn_coin_10932_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5726_cn_coin_28436_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5726_cn_coin_28439_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5726_cn_coin_28474_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5726_MK_18243044_cn_coin_6516_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5726_MK_18243052_cn_coin_6517_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5726_MK_18243056_cn_coin_6518_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5726_MK_18243059_cn_coin_6519_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5728_cn_coin_29671_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5730_cn_coin_27500_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5734_cn_coin_27665_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5735_cn_coin_27668_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5735_MK_18241772_cn_coin_6478_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_BNF_1966.453_cn_coin_11009_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_BNF_Platzhalter_cn_coin_10926_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_BNF_Platzhalter_cn_coin_10927_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_28326_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_28327_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_28343_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_28345_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_28347_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_28349_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_28351_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_28354_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_28356_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_28357_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_28359_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_28360_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_28362_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_28364_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_28367_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_28374_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_6502_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_cn_coin_6503_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_MK_18241958_cn_coin_6502_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_MK_18241959_cn_coin_6503_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5780_MK_18241960_cn_coin_6504_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5782_cn_coin_28483_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5782_MK_18245996_cn_coin_6596_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5811_cn_coin_28324_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5811_cn_coin_28325_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5827_BNF_Platzhalter_cn_coin_10937_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5827_cn_coin_27669_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5827_cn_coin_27670_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5827_cn_coin_27674_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5827_cn_coin_27675_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5827_cn_coin_27676_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5827_cn_coin_27678_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5827_cn_coin_27679_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5827_cn_coin_27680_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5827_cn_coin_27682_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5827_MK_18241905_cn_coin_6499_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5827_MK_18241921_cn_coin_18446_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5827_MK_18241936_cn_coin_27675_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5827_MK_18241939_cn_coin_27669_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5829_cn_coin_27673_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5831_cn_coin_27685_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5831_cn_coin_27689_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5831_cn_coin_27691_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5831_cn_coin_27693_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5831_cn_coin_27696_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5831_MK_18215083_cn_coin_3319_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5831_MK_18241781_cn_coin_6479_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5835_cn_coin_27700_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5840_MK_18243040_cn_coin_6515_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5846_BNF_1966.453_cn_coin_11010_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5846_BNF_Platzhalter_cn_coin_10930_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5846_BNF_Platzhalter_cn_coin_10931_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5846_cn_coin_28420_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5846_cn_coin_28442_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5846_cn_coin_28506_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5846_MK_18243065_cn_coin_6520_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5901_cn_coin_28543_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5901_cn_coin_28544_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5908_BNF_M 6981_cn_coin_10942_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5908_cn_coin_28542_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5908_MK_18241788_cn_coin_6481_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5944_cn_coin_27781_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5944_cn_coin_27790_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5944_cn_coin_27793_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5944_cn_coin_27794_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5944_cn_coin_6498_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5944_MK_18241888_cn_coin_6497_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5944_MK_18241894_cn_coin_6498_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5945_BNF_Platzhalter_cn_coin_10957_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5945_cn_coin_27703_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5945_cn_coin_27783_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5945_cn_coin_27785_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5945_cn_coin_27787_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5945_cn_coin_6496_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5945_MK_18241867_cn_coin_6495_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5945_MK_18241886_cn_coin_6496_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5948_cn_coin_29556_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5948_cn_coin_6621_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5948_MK_18246037_cn_coin_6621_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5950_cn_coin_11037_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5950_cn_coin_28378_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5950_cn_coin_28397_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5950_cn_coin_28399_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5950_cn_coin_28400_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5950_cn_coin_28401_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5950_cn_coin_28403_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5950_cn_coin_28406_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5950_cn_coin_28408_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5950_cn_coin_28409_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5950_cn_coin_28418_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5950_MK_18241966_cn_coin_6505_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5950_MK_18241980_cn_coin_6506_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5950_MK_18241985_cn_coin_6507_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5969_BNF_Platzhalter_cn_coin_11024_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5969_cn_coin_27796_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5969_MK_18241815_cn_coin_6491_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5971_BNF_1966.453_cn_coin_11011_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5971_cn_coin_27801_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5971_cn_coin_27805_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5971_cn_coin_27806_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5971_MK_18241804_cn_coin_6490_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5971_MK_18241861_cn_coin_6492_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5972_BNF_Platzhalter_cn_coin_10929_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5972_cn_coin_27803_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5972_cn_coin_27807_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5972_cn_coin_27808_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5972_cn_coin_27809_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5977_BNF_L 1622_cn_coin_10940_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5977_cn_coin_27810_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5977_MK_18241716_cn_coin_6474_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5983_cn_coin_27826_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5983_cn_coin_27827_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5983_cn_coin_27828_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5983_cn_coin_27829_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5991_BNF_M 6588_cn_coin_10936_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5991_BNF_Platzhalter_cn_coin_10938_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5991_cn_coin_27832_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5991_cn_coin_6484_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5991_MK_18241794_cn_coin_6482_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5991_MK_18241795_cn_coin_6483_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_5991_MK_18241796_cn_coin_6484_o.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_6015_cn_coin_28527_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_6015_cn_coin_28528_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_6015_cn_coin_28529_p.jpg,Abdera,0
F:\Users\basti\Documents\Goethe Uni\Data Challange\CN_dataset_04_23\dataset_mints\Abdera,CN_type_6015_cn_coin_6480_p.jpg,Abdera,0
